user_id,interaction_timestamp,interaction_revenue,product_id
39935460,2021-08-02 15:00:00,0.0,15222
21672815,2021-08-02 15:00:00,0.0,14036
7717703,2021-08-02 15:00:00,0.0,14497
9985549,2021-08-02 15:00:00,0.0,9820
16455609,2021-08-02 15:00:00,0.0,27571
31191467,2021-08-02 15:00:00,0.0,27889
9228214,2021-08-02 15:00:00,0.0,30966
6045104,2021-08-02 15:00:00,4050.0,14264
31011518,2021-08-02 15:00:00,0.0,12342
38410291,2021-08-02 15:00:00,0.0,31807
7789438,2021-08-02 15:00:00,1.0,28570
26410911,2021-08-02 15:00:00,0.1,19290
16891025,2021-08-02 15:00:00,0.0,13230
11017897,2021-08-02 16:00:00,100.0,5376
37509161,2021-08-02 16:00:00,10.0,20031
4518480,2021-08-02 16:00:00,0.0,18433
36718099,2021-08-02 16:00:00,10.0,14596
18710530,2021-08-02 16:00:00,0.0,13636
20655281,2021-08-02 16:00:00,0.0,21156
15340853,2021-08-02 16:00:00,0.0,21026
35105245,2021-08-02 16:00:00,0.0,26216
12938457,2021-08-02 16:00:00,0.0,29375
15314268,2021-08-02 17:00:00,0.0,23582
29419227,2021-08-02 17:00:00,0.0,20031
27740932,2021-08-02 17:00:00,0.0,20971
32143353,2021-08-02 17:00:00,1.0,6437
11488579,2021-08-02 17:00:00,0.0,23718
35794323,2021-08-02 17:00:00,0.0,14407
18882400,2021-08-02 17:00:00,0.0,21003
27233425,2021-08-02 17:00:00,1000.0,18551
16235415,2021-08-02 17:00:00,0.0,9820
7545121,2021-08-02 17:00:00,0.0,27948
21885623,2021-08-02 17:00:00,0.0,20061
36179388,2021-08-02 18:00:00,0.0,13137
35385958,2021-08-02 18:00:00,4050.0,31807
27454694,2021-08-02 18:00:00,0.1,20761
38920855,2021-08-02 18:00:00,0.0,31576
18435247,2021-08-02 18:00:00,0.0,22209
30071841,2021-08-02 19:00:00,0.0,28524
1363703,2021-08-02 19:00:00,5.0,21499
9880656,2021-08-02 19:00:00,0.1,16839
20447956,2021-08-02 19:00:00,10.0,31108
33972170,2021-08-02 20:00:00,0.0,18294
9746723,2021-08-02 20:00:00,0.0,22940
20821903,2021-08-02 20:00:00,0.0,4205
33223209,2021-08-02 20:00:00,0.0,9716
2051425,2021-08-02 20:00:00,0.0,15222
18086606,2021-08-02 20:00:00,0.0,16156
18687505,2021-08-02 21:00:00,0.1,13165
20777975,2021-08-02 22:00:00,0.0,24533
38590087,2021-08-02 22:00:00,1.0,4645
14504920,2021-08-03 02:00:00,0.0,7428
16538024,2021-08-03 04:00:00,5.0,5637
7488051,2021-08-03 04:00:00,0.0,9619
11633024,2021-08-03 04:00:00,0.0,30027
5970660,2021-08-03 05:00:00,0.0,29905
15815941,2021-08-03 06:00:00,0.0,17248
19519833,2021-08-03 06:00:00,100.0,14135
10740077,2021-08-03 07:00:00,0.0,16254
33265211,2021-08-03 07:00:00,0.0,6550
23240408,2021-08-03 07:00:00,0.1,17408
22013608,2021-08-03 07:00:00,0.0,27269
11054455,2021-08-03 07:00:00,0.0,24295
9162448,2021-08-03 07:00:00,0.0,25087
22775892,2021-08-03 08:00:00,0.0,21787
29384098,2021-08-03 08:00:00,0.0,7424
10735174,2021-08-03 08:00:00,5.0,2146
13243611,2021-08-03 08:00:00,0.0,28856
27214252,2021-08-03 08:00:00,0.0,29375
32645759,2021-08-03 08:00:00,10.0,10394
32177741,2021-08-03 09:00:00,0.0,14047
29810993,2021-08-03 09:00:00,0.0,14057
4958440,2021-08-03 09:00:00,0.0,9528
1252563,2021-08-03 09:00:00,0.0,11057
22700562,2021-08-03 10:00:00,0.0,3194
9162448,2021-08-03 10:00:00,0.1,25047
37962643,2021-08-03 10:00:00,0.0,23764
12028168,2021-08-03 10:00:00,1.0,8222
36718686,2021-08-03 10:00:00,0.0,26346
3028606,2021-08-03 10:00:00,0.0,28745
13136726,2021-08-03 10:00:00,1000.0,30320
14752111,2021-08-03 10:00:00,0.1,28895
30074501,2021-08-03 10:00:00,0.0,8285
7810683,2021-08-03 10:00:00,0.0,26066
2610035,2021-08-03 10:00:00,0.0,4145
4733183,2021-08-03 10:00:00,0.0,7784
8019318,2021-08-03 10:00:00,0.0,26346
9981141,2021-08-03 11:00:00,0.0,12342
24052719,2021-08-03 11:00:00,1.0,19337
28673214,2021-08-03 11:00:00,10.0,26167
14153214,2021-08-03 11:00:00,0.0,20353
15024395,2021-08-03 11:00:00,0.0,13137
31206972,2021-08-03 11:00:00,1.0,14368
16235415,2021-08-03 11:00:00,50.0,31322
27151853,2021-08-03 11:00:00,0.0,19769
11852961,2021-08-03 11:00:00,0.0,2220
1121989,2021-08-03 11:00:00,0.0,21448
29769578,2021-08-03 11:00:00,0.0,3512
10509915,2021-08-03 11:00:00,0.0,9576
16143263,2021-08-03 11:00:00,100.0,6899
13382876,2021-08-03 11:00:00,0.0,10765
19890980,2021-08-03 11:00:00,0.0,28856
19096630,2021-08-03 11:00:00,0.0,11491
8109881,2021-08-03 12:00:00,0.0,10170
14794240,2021-08-03 12:00:00,0.0,2744
24149149,2021-08-03 12:00:00,100.0,7250
29850053,2021-08-03 12:00:00,0.0,17129
2496809,2021-08-03 12:00:00,10.0,10394
12407259,2021-08-03 12:00:00,0.0,8522
37463428,2021-08-03 12:00:00,0.0,15113
31845479,2021-08-03 12:00:00,0.0,26715
20447956,2021-08-03 12:00:00,0.0,19882
3895670,2021-08-03 12:00:00,10.0,30233
8115538,2021-08-03 12:00:00,0.0,21681
6491352,2021-08-03 13:00:00,0.0,24270
27233425,2021-08-03 13:00:00,4050.0,15981
14044959,2021-08-03 13:00:00,0.0,20664
18908725,2021-08-03 13:00:00,0.0,11678
2775306,2021-08-03 13:00:00,0.0,13915
32668166,2021-08-03 13:00:00,0.0,21648
27233425,2021-08-03 13:00:00,0.0,22223
35545137,2021-08-03 13:00:00,0.0,30557
6903007,2021-08-03 14:00:00,5.0,13843
12228507,2021-08-03 14:00:00,5.0,3360
30771435,2021-08-03 14:00:00,0.0,25087
21357301,2021-08-03 14:00:00,0.0,7424
23004987,2021-08-03 14:00:00,0.0,17715
18908725,2021-08-03 14:00:00,5.0,27413
31529143,2021-08-03 14:00:00,0.0,25059
15291817,2021-08-03 14:00:00,0.0,17433
36748390,2021-08-03 14:00:00,0.0,31262
35159105,2021-08-03 14:00:00,0.0,30433
22793040,2021-08-03 14:00:00,0.0,3426
28280130,2021-08-03 14:00:00,0.0,4700
3866720,2021-08-03 14:00:00,0.0,29950
26693220,2021-08-03 14:00:00,1.0,23478
35794323,2021-08-03 14:00:00,0.1,21364
7721075,2021-08-03 14:00:00,0.0,10739
25918755,2021-08-03 15:00:00,5.0,14036
25596786,2021-08-03 15:00:00,0.0,24295
38620993,2021-08-03 15:00:00,0.0,31367
39297333,2021-08-03 15:00:00,0.0,18030
16181343,2021-08-03 15:00:00,0.0,10172
37826321,2021-08-03 15:00:00,1.0,7012
16342250,2021-08-03 15:00:00,0.0,10765
7896208,2021-08-03 15:00:00,0.0,2304
12291781,2021-08-03 15:00:00,0.0,2793
21197889,2021-08-03 15:00:00,0.0,10084
14574935,2021-08-03 15:00:00,0.0,11239
3741647,2021-08-03 15:00:00,0.0,30065
38410291,2021-08-03 15:00:00,0.0,5376
14020090,2021-08-03 15:00:00,0.0,26514
12369054,2021-08-03 15:00:00,10.0,18935
20148549,2021-08-03 16:00:00,0.1,14724
26780388,2021-08-03 16:00:00,0.0,19311
5901783,2021-08-03 16:00:00,0.0,6409
37509161,2021-08-03 16:00:00,0.0,29958
6359885,2021-08-03 16:00:00,0.0,31798
13205021,2021-08-03 16:00:00,10.0,8577
22554177,2021-08-03 16:00:00,0.0,3851
33842300,2021-08-03 16:00:00,0.0,17389
38993431,2021-08-03 16:00:00,0.0,7237
15636367,2021-08-03 16:00:00,5.0,7999
20133017,2021-08-03 16:00:00,0.0,7905
5477502,2021-08-03 16:00:00,0.0,20907
19519833,2021-08-03 17:00:00,0.0,11586
6359885,2021-08-03 17:00:00,5.0,9820
6340474,2021-08-03 17:00:00,0.0,25899
26350419,2021-08-03 17:00:00,0.0,16331
31961289,2021-08-03 17:00:00,0.0,20125
12407259,2021-08-03 17:00:00,0.0,21364
33954003,2021-08-03 17:00:00,0.0,23612
12755143,2021-08-03 17:00:00,0.0,6967
13027987,2021-08-03 17:00:00,0.0,21972
3734490,2021-08-03 17:00:00,0.0,10084
39783391,2021-08-03 17:00:00,0.0,22802
22816593,2021-08-03 18:00:00,0.0,12769
14618012,2021-08-03 18:00:00,0.0,11239
32252676,2021-08-03 18:00:00,0.0,13178
2610035,2021-08-03 18:00:00,0.1,31908
24549442,2021-08-03 18:00:00,100.0,3014
23943192,2021-08-03 18:00:00,10.0,14407
37092128,2021-08-03 19:00:00,10.0,8150
39541429,2021-08-03 19:00:00,5.0,23768
20971369,2021-08-03 19:00:00,0.0,19833
25366908,2021-08-03 19:00:00,5.0,29950
24471923,2021-08-03 19:00:00,0.0,29379
25809312,2021-08-03 19:00:00,100.0,30892
11017897,2021-08-03 19:00:00,50.0,30031
27722026,2021-08-03 19:00:00,0.0,4685
15636367,2021-08-03 19:00:00,1.0,9640
19132795,2021-08-03 19:00:00,0.0,12698
14504920,2021-08-03 20:00:00,500.0,17039
3135450,2021-08-03 20:00:00,0.0,19834
39836434,2021-08-03 20:00:00,0.0,15631
30234947,2021-08-03 20:00:00,0.0,2206
30489439,2021-08-03 20:00:00,0.0,15073
2140931,2021-08-03 20:00:00,0.0,27496
21357301,2021-08-03 21:00:00,0.0,16752
27749890,2021-08-03 22:00:00,0.0,14827
39205501,2021-08-03 22:00:00,0.0,20843
19519833,2021-08-03 22:00:00,0.0,31616
6513404,2021-08-03 23:00:00,0.0,14555
20060713,2021-08-04 06:00:00,50.0,4516
12369054,2021-08-04 06:00:00,0.0,7147
13563024,2021-08-04 06:00:00,0.0,9528
24601406,2021-08-04 06:00:00,0.0,18995
18908725,2021-08-04 07:00:00,0.0,13829
36338760,2021-08-04 07:00:00,1.0,30554
21571719,2021-08-04 07:00:00,10.0,28957
4616092,2021-08-04 07:00:00,0.0,28693
32190624,2021-08-04 07:00:00,0.0,14036
29583505,2021-08-04 07:00:00,0.0,8222
34015711,2021-08-04 07:00:00,10.0,21499
12035279,2021-08-04 07:00:00,0.0,8276
3145721,2021-08-04 08:00:00,0.0,4029
8265163,2021-08-04 08:00:00,0.0,13548
29384098,2021-08-04 09:00:00,0.0,7424
5633240,2021-08-04 09:00:00,0.0,14054
27496209,2021-08-04 09:00:00,0.0,31218
26212771,2021-08-04 09:00:00,0.1,28570
5620458,2021-08-04 09:00:00,0.0,18591
39409129,2021-08-04 09:00:00,0.0,9642
1953557,2021-08-04 09:00:00,0.0,27561
30267116,2021-08-04 09:00:00,0.0,14420
12938457,2021-08-04 09:00:00,0.0,29375
25922570,2021-08-04 10:00:00,0.0,17089
9680842,2021-08-04 10:00:00,0.0,28570
27625472,2021-08-04 10:00:00,0.0,14182
27081798,2021-08-04 10:00:00,0.0,10029
9162448,2021-08-04 10:00:00,0.0,27930
29092822,2021-08-04 10:00:00,0.0,21364
26812361,2021-08-04 10:00:00,0.1,30563
19270711,2021-08-04 10:00:00,100.0,25735
10509894,2021-08-04 10:00:00,0.0,20753
33223209,2021-08-04 10:00:00,1.0,27531
18148375,2021-08-04 11:00:00,0.0,28957
18148375,2021-08-04 11:00:00,0.1,2327
1363703,2021-08-04 11:00:00,0.0,11630
36570983,2021-08-04 11:00:00,0.1,22802
3895670,2021-08-04 11:00:00,0.0,11312
21900293,2021-08-04 11:00:00,4050.0,18433
14055104,2021-08-04 11:00:00,0.0,13836
9960566,2021-08-04 11:00:00,5.0,29852
14153214,2021-08-04 11:00:00,0.0,19799
36298376,2021-08-04 11:00:00,0.0,22566
6359885,2021-08-04 11:00:00,0.0,8410
15744801,2021-08-04 11:00:00,0.0,21448
38124819,2021-08-04 11:00:00,500.0,28042
14561488,2021-08-04 12:00:00,0.0,9726
8744795,2021-08-04 12:00:00,0.0,3389
20759798,2021-08-04 12:00:00,0.0,17417
7054708,2021-08-04 12:00:00,0.0,21959
3028606,2021-08-04 12:00:00,0.0,18294
39541429,2021-08-04 12:00:00,0.0,3226
26652434,2021-08-04 12:00:00,10.0,25098
24880306,2021-08-04 12:00:00,0.0,4358
15564665,2021-08-04 12:00:00,5.0,27851
34867100,2021-08-04 12:00:00,0.0,25055
36204962,2021-08-04 13:00:00,0.0,15405
25800243,2021-08-04 13:00:00,5.0,29045
19176218,2021-08-04 13:00:00,100.0,6967
15457954,2021-08-04 13:00:00,0.1,21448
38419690,2021-08-04 13:00:00,0.0,5803
16136894,2021-08-04 13:00:00,0.0,26514
22775892,2021-08-04 13:00:00,0.0,20275
30087508,2021-08-04 13:00:00,0.0,6480
11017897,2021-08-04 13:00:00,100.0,24692
12755143,2021-08-04 13:00:00,500.0,5054
9960566,2021-08-04 13:00:00,10.0,3681
28029905,2021-08-04 14:00:00,0.1,27905
3893981,2021-08-04 14:00:00,0.1,2986
35159105,2021-08-04 14:00:00,500.0,31421
32252676,2021-08-04 14:00:00,0.0,18935
10509915,2021-08-04 14:00:00,100.0,20867
3894099,2021-08-04 14:00:00,0.0,16034
16235415,2021-08-04 14:00:00,0.0,29221
16950852,2021-08-04 14:00:00,0.0,17222
25632995,2021-08-04 14:00:00,0.0,31175
14618012,2021-08-04 14:00:00,0.1,17878
26851348,2021-08-04 14:00:00,0.0,18249
20209105,2021-08-04 14:00:00,0.1,20524
23969800,2021-08-04 14:00:00,50.0,20446
23943292,2021-08-04 14:00:00,1.0,20061
26410911,2021-08-04 15:00:00,0.0,9716
14420248,2021-08-04 15:00:00,0.0,31559
39402336,2021-08-04 15:00:00,0.0,13337
9782458,2021-08-04 15:00:00,0.0,11774
33427121,2021-08-04 15:00:00,0.0,21681
37146717,2021-08-04 15:00:00,5.0,19042
21357301,2021-08-04 15:00:00,10.0,12227
28612626,2021-08-04 15:00:00,0.0,22666
15533437,2021-08-04 15:00:00,0.0,16966
29157602,2021-08-04 15:00:00,10.0,7563
4881772,2021-08-04 15:00:00,0.0,28273
33265211,2021-08-04 16:00:00,0.0,5732
12997225,2021-08-04 16:00:00,0.0,18873
13279459,2021-08-04 16:00:00,0.0,14545
16950852,2021-08-04 16:00:00,0.0,14036
23550869,2021-08-04 16:00:00,0.0,14217
37673328,2021-08-04 16:00:00,0.0,23111
11268681,2021-08-04 16:00:00,0.0,15228
15158823,2021-08-04 16:00:00,0.0,4718
9859009,2021-08-04 16:00:00,0.0,24360
34841691,2021-08-04 16:00:00,0.0,9764
30217531,2021-08-04 16:00:00,1.0,18433
13858891,2021-08-04 16:00:00,0.1,16382
26350419,2021-08-04 17:00:00,0.1,3959
1630778,2021-08-04 17:00:00,0.0,27566
28758919,2021-08-04 17:00:00,0.0,17222
22044422,2021-08-04 17:00:00,0.0,26093
30726034,2021-08-04 17:00:00,0.0,18935
5663974,2021-08-04 17:00:00,0.0,6894
6903007,2021-08-04 17:00:00,0.0,20867
15635134,2021-08-04 17:00:00,0.0,29379
34223697,2021-08-04 17:00:00,0.0,16784
22793472,2021-08-04 17:00:00,0.0,15732
5620458,2021-08-04 17:00:00,0.0,17230
3727491,2021-08-04 17:00:00,0.0,27818
8052619,2021-08-04 18:00:00,0.1,29334
1925317,2021-08-04 18:00:00,0.0,31078
33223209,2021-08-04 18:00:00,0.0,11614
7667209,2021-08-04 18:00:00,1.0,4171
30373331,2021-08-04 18:00:00,1.0,7784
26799627,2021-08-04 18:00:00,0.0,20906
19132795,2021-08-04 18:00:00,0.0,21882
12616398,2021-08-04 19:00:00,0.1,10841
31053027,2021-08-04 19:00:00,0.0,22492
34851597,2021-08-04 19:00:00,0.0,16196
10563521,2021-08-04 19:00:00,5.0,16034
8019318,2021-08-04 20:00:00,1.0,27679
32627807,2021-08-04 21:00:00,0.1,16382
24601406,2021-08-04 22:00:00,0.0,30096
35348101,2021-08-04 22:00:00,0.0,10481
8233187,2021-08-05 03:00:00,0.0,23739
16136894,2021-08-05 06:00:00,0.0,4377
12921964,2021-08-05 06:00:00,0.0,17433
5416277,2021-08-05 07:00:00,0.0,16247
34867100,2021-08-05 08:00:00,0.1,15990
26871764,2021-08-05 08:00:00,10.0,16540
37016602,2021-08-05 08:00:00,5.0,21448
18148375,2021-08-05 08:00:00,0.0,13836
18738505,2021-08-05 08:00:00,0.0,20232
21672815,2021-08-05 08:00:00,0.0,7931
23188605,2021-08-05 09:00:00,5.0,17649
15168517,2021-08-05 09:00:00,0.0,4579
37092128,2021-08-05 09:00:00,0.0,21395
24124347,2021-08-05 09:00:00,0.1,31316
7781360,2021-08-05 09:00:00,0.0,10172
28673214,2021-08-05 09:00:00,500.0,3851
34976290,2021-08-05 09:00:00,0.0,21972
17319029,2021-08-05 09:00:00,0.0,29529
36718686,2021-08-05 10:00:00,0.0,25475
4916080,2021-08-05 10:00:00,0.1,16932
8017826,2021-08-05 10:00:00,0.0,14062
